260012,南丹・京丹波,260010,南部,260000,京都府
260013,山城中部,260010,南部,260000,京都府
260014,山城南部,260010,南部,260000,京都府
260021,丹後,260020,北部,260000,京都府
260022,舞鶴・綾部,260020,北部,260000,京都府
260023,福知山,260020,北部,260000,京都府
270001,大阪市,270000,大阪府,270000,大阪府
270002,北大阪,270000,大阪府,270000,大阪府
270003,東部大阪,270000,大阪府,270000,大阪府
270004,南河内,270000,大阪府,270000,大阪府
270005,泉州,270000,大阪府,270000,大阪府
280011,阪神,280010,南部,280000,兵庫県
280012,北播丹波,280010,南部,280000,兵庫県
280013,播磨北西部,280010,南部,280000,兵庫県
280014,播磨南東部,280010,南部,280000,兵庫県
280015,播磨南西部,280010,南部,280000,兵庫県
280016,淡路島,280010,南部,280000,兵庫県
280021,但馬北部,280020,北部,280000,兵庫県
280022,但馬南部,280020,北部,280000,兵庫県
290011,北西部,290010,北部,290000,奈良県
290012,北東部,290010,北部,290000,奈良県
290013,五條・北部吉野,290010,北部,290000,奈良県
290021,南東部,290020,南部,290000,奈良県
290022,南西部,290020,南部,290000,奈良県
300011,紀北,300010,北部,300000,和歌山県
300012,紀中,300010,北部,300000,和歌山県
300021,田辺・西牟婁,300020,南部,300000,和歌山県
300022,新宮・東牟婁,300020,南部,300000,和歌山県
310011,鳥取地区,310010,東部,310000,鳥取県
310012,八頭地区,310010,東部,310000,鳥取県
310021,倉吉地区,310020,中・西部,310000,鳥取県
310022,米子地区,310020,中・西部,310000,鳥取県
310023,日野地区,310020,中・西部,310000,鳥取県
320011,松江地区,320010,東部,320000,島根県
320012,出雲地区,320010,東部,320000,島根県
320013,雲南地区,320010,東部,320000,島根県
320021,大田邑智地区,320020,西部,320000,島根県
320022,浜田地区,320020,西部,320000,島根県
320023,益田地区,320020,西部,320000,島根県
320030,隠岐,320030,隠岐,320000,島根県
330011,岡山地域,330010,南部,330000,岡山県
330012,東備地域,330010,南部,330000,岡山県
330013,倉敷地域,330010,南部,330000,岡山県
330014,井笠地域,330010,南部,330000,岡山県
330015,高梁地域,330010,南部,330000,岡山県
330021,新見地域,330020,北部,330000,岡山県
330022,真庭地域,330020,北部,330000,岡山県
330023,津山地域,330020,北部,330000,岡山県
330024,勝英地域,330020,北部,330000,岡山県
340011,広島・呉,340010,南部,340000,広島県
340012,福山・尾三,340010,南部,340000,広島県
340013,東広島・竹原,340010,南部,340000,広島県
340021,備北,340020,北部,340000,広島県
340022,芸北,340020,北部,340000,広島県
350011,下関,350010,西部,350000,山口県
350012,宇部・山陽小野田,350010,西部,350000,山口県
350021,山口・防府,350020,中部,350000,山口県
350022,周南・下松,350020,中部,350000,山口県
350031,岩国,350030,東部,350000,山口県
350032,柳井・光,350030,東部,350000,山口県
350041,萩・美祢,350040,北部,350000,山口県
350042,長門,350040,北部,350000,山口県
360011,徳島・鳴門,360010,北部,360000,徳島県
360012,美馬北部・阿北,360010,北部,360000,徳島県
360013,美馬南部・神山,360010,北部,360000,徳島県
360014,三好,360010,北部,360000,徳島県
360021,阿南,360020,南部,360000,徳島県
360022,那賀・勝浦,360020,南部,360000,徳島県
360023,海部,360020,南部,360000,徳島県
370001,高松地域,370000,香川県,370000,香川県
370002,小豆,370000,香川県,370000,香川県
370003,東讃,370000,香川県,370000,香川県
370004,中讃,370000,香川県,370000,香川県
370005,西讃,370000,香川県,370000,香川県
380010,中予,380010,中予,380000,愛媛県
380021,東予東部,380020,東予,380000,愛媛県
380022,東予西部,380020,東予,380000,愛媛県
380031,南予北部,380030,南予,380000,愛媛県
380032,南予南部,380030,南予,380000,愛媛県
390011,高知中央,390010,中部,390000,高知県
390012,嶺北,390010,中部,390000,高知県
390013,高吾北,390010,中部,390000,高知県
390021,室戸,390020,東部,390000,高知県
390022,安芸,390020,東部,390000,高知県
390031,幡多,390030,西部,390000,高知県
390032,高幡,390030,西部,390000,高知県
400010,福岡地方,400010,福岡地方,400000,福岡県
400021,北九州・遠賀地区,400020,北九州地方,400000,福岡県
400022,京築,400020,北九州地方,400000,福岡県
400030,筑豊地方,400030,筑豊地方,400000,福岡県
400041,筑後北部,400040,筑後地方,400000,福岡県
400042,筑後南部,400040,筑後地方,400000,福岡県
410011,佐賀多久地区,410010,南部,410000,佐賀県
410012,鳥栖地区,410010,南部,410000,佐賀県
410013,武雄地区,410010,南部,410000,佐賀県
410014,鹿島地区,410010,南部,410000,佐賀県
410021,唐津地区,410020,北部,410000,佐賀県
410022,伊万里地区,410020,北部,410000,佐賀県
420011,島原半島,420010,南部,420000,長崎県
420012,長崎地区,420010,南部,420000,長崎県
420013,諫早・大村地区,420010,南部,420000,長崎県
420014,西彼杵半島,420010,南部,420000,長崎県
420021,平戸・松浦地区,420020,北部,420000,長崎県
420022,佐世保・東彼地区,420020,北部,420000,長崎県
420031,壱岐,420030,壱岐・対馬,420000,長崎県
420032,上対馬,420030,壱岐・対馬,420000,長崎県
420033,下対馬,420030,壱岐・対馬,420000,長崎県
420041,上五島,420040,五島,420000,長崎県
420042,下五島,420040,五島,420000,長崎県
430011,熊本市,430010,熊本地方,430000,熊本県
430012,山鹿菊池,430010,熊本地方,430000,熊本県
430013,荒尾玉名,430010,熊本地方,430000,熊本県
430014,上益城,430010,熊本地方,430000,熊本県
430015,宇城八代,430010,熊本地方,430000,熊本県
430020,阿蘇地方,430020,阿蘇地方,430000,熊本県
430031,天草地方,430030,天草・芦北地方,430000,熊本県
430032,芦北地方,430030,天草・芦北地方,430000,熊本県
430040,球磨地方,430040,球磨地方,430000,熊本県
440010,中部,440010,中部,440000,大分県
440020,北部,440020,北部,440000,大分県
440031,日田玖珠,440030,西部,440000,大分県
440032,竹田市,440030,西部,440000,大分県
440041,佐伯市,440040,南部,440000,大分県
440042,豊後大野市,440040,南部,440000,大分県
450011,宮崎地区,450010,南部平野部,450000,宮崎県
450012,日南・串間地区,450010,南部平野部,450000,宮崎県
450021,延岡・日向地区,450020,北部平野部,450000,宮崎県
450022,西都・高鍋地区,450020,北部平野部,450000,宮崎県
450031,小林・えびの地区,450030,南部山沿い,450000,宮崎県
450032,都城地区,450030,南部山沿い,450000,宮崎県
450041,高千穂地区,450040,北部山沿い,450000,宮崎県
450042,椎葉・美郷地区,450040,北部山沿い,450000,宮崎県
460011,鹿児島・日置,460010,薩摩地方,460100,鹿児島県（奄美地方除く）
460012,出水・伊佐,460010,薩摩地方,460100,鹿児島県（奄美地方除く）
460013,川薩・姶良,460010,薩摩地方,460100,鹿児島県（奄美地方除く）
460014,甑島,460010,薩摩地方,460100,鹿児島県（奄美地方除く）
460015,指宿・川辺,460010,薩摩地方,460100,鹿児島県（奄美地方除く）
460021,曽於,460020,大隅地方,460100,鹿児島県（奄美地方除く）
460022,肝属,460020,大隅地方,460100,鹿児島県（奄美地方除く）
460031,種子島地方,460030,種子島・屋久島地方,460100,鹿児島県（奄美地方除く）
460032,屋久島地方,460030,種子島・屋久島地方,460100,鹿児島県（奄美地方除く）
460041,北部,460040,奄美地方,460040,奄美地方
460042,南部,460040,奄美地方,460040,奄美地方
460043,十島村,460040,奄美地方,460040,奄美地方
471011,南部,471010,本島中南部,471000,沖縄本島地方
471012,中部,471010,本島中南部,471000,沖縄本島地方
471013,慶良間・粟国諸島,471010,本島中南部,471000,沖縄本島地方
471021,伊是名・伊平屋,471020,本島北部,471000,沖縄本島地方
471022,国頭地区,471020,本島北部,471000,沖縄本島地方
471023,名護地区,471020,本島北部,471000,沖縄本島地方
471024,恩納・金武地区,471020,本島北部,471000,沖縄本島地方
471030,久米島,471030,久米島,471000,沖縄本島地方
472000,大東島地方,472000,大東島地方,472000,大東島地方
473001,宮古島,473000,宮古島地方,473000,宮古島地方
473002,多良間島,473000,宮古島地方,473000,宮古島地方
474011,石垣市,474010,石垣島地方,474000,八重山地方
474012,竹富町,474010,石垣島地方,474000,八重山地方
474020,与那国島地方,474020,与那国島地方,474000,八重山地方
