1265,インドネシア、スラウェシ、ミナハサ半島
1266,モルッカ海
1267,インドネシア、ハルマヘラ
1268,インドネシア、スラウェシ
1269,スラ諸島
1270,セラム海
1271,インドネシア、ブル
1272,インドネシア、セラム
1273,インドネシア、スマトラ南西方
1274,インドネシア、スマトラ南部
1275,ジャワ海
1276,スンダ海峡
1277,インドネシア、ジャワ
1278,バリ海
1279,フローレス海
1280,バンダ海
1281,インドネシア、タニンバル諸島
1282,インドネシア、ジャワ南方
1283,インドネシア、バリ
1284,インドネシア、バリ南方
1285,インドネシア、スンバワ
1286,インドネシア、フローレス
1287,インドネシア、スンバ
1288,サブ海
1289,ティモール島
1290,ティモール海
1291,インドネシア、スンバワ南方
1292,インドネシア、スンバ南方
1293,ティモール南方
1294,ミャンマー／インド国境
1295,ミャンマー／バングラデシュ国境
1296,ミャンマー
1297,ミャンマー／中国国境
1298,ミャンマー南岸
1299,アジア南東部
1300,中国、海南島
1301,南シナ海
1302,カシミール東部
1303,カシミール／インド境界
1304,カシミール／チベット自治区（中国）境界
1305,チベット自治区西部（中国）／インド国境
1306,チベット自治区（中国）
1307,中国、スーチョワン（四川）省
1308,インド北部
1309,ネパール／インド国境
1310,ネパール
1311,インド、シッキム州
1312,ブータン
1313,チベット自治区東部（中国）／インド国境
1314,インド南部
1315,インド／バングラデシュ国境
1316,バングラデシュ
1317,インド北東部
1318,中国、ユンナン（雲南）省
1319,ベンガル湾
1320,キルギス／シンチアンウイグル自治区（中国）国境
1321,中国、シンチアンウイグル自治区南部
1322,中国、カンスー（甘粛）省
1323,中国、ネイモンクー（内蒙古）自治区西部
1324,カシミール／シンチアンウイグル自治区（中国）境界
1325,中国、チンハイ（青海）省
1326,ロシア、シベリア南西部
1327,ロシア、バイカル湖
1328,ロシア、バイカル湖東方
1329,カザフスタン東部
1330,キルギス、イシククル湖
1331,カザフスタン／シンチアンウイグル自治区（中国）国境
1332,中国、シンチアンウイグル自治区北部
1333,ロシア／モンゴル国境
1334,モンゴル
1335,ロシア、ウラル山脈
1336,カザフスタン西部
1337,コーカサス
1338,カスピ海
1339,ウズベキスタン
1340,トルクメニスタン
1341,トルクメニスタン／イラン国境
1342,トルクメニスタン／アフガニスタン国境
1343,トルコ／イラン国境
1344,イラン／アルメニア／アゼルバイジャン国境
1345,イラン
1346,イラン／イラク国境
1347,イラン
1348,イラン
1349,アフガニスタン
1350,アフガニスタン
1351,アラビア半島東部
1352,ペルシャ湾
1353,イラン
1354,パキスタン南西部
1355,オマーン湾
1356,パキスタン沖
1357,ウクライナ／モルドバ／ロシア南西部
1358,ルーマニア
1359,ブルガリア
1360,黒海
1361,ウクライナ、クリミア
1362,コーカサス
1363,ギリシャ／ブルガリア国境
1364,ギリシャ
1365,エーゲ海
1366,トルコ
1367,トルコ／ジョージア／アルメニア国境
1368,ギリシャ南部
1369,ギリシャ、ドデカネス諸島
1370,ギリシャ、クレタ
1371,地中海東部
1372,キプロス
1373,死海
1374,ヨルダン／シリア
1375,イラク
1376,ポルトガル
1377,スペイン
1378,ピレネー山脈
1379,フランス南岸
1380,フランス、コルシカ
1381,イタリア中央部
1382,アドリア海
1383,バルカン半島北西部
1384,ジブラルタル西方
1385,ジブラルタル海峡
1386,スペイン、バレアレス諸島
1387,地中海西部
1388,イタリア、サルデーニャ
1389,ティレニア海
1390,イタリア南部
1391,アルバニア
1392,ギリシャ／アルバニア国境
1393,ポルトガル、マデイラ諸島
1394,スペイン、カナリア諸島
1395,モロッコ
1396,アルジェリア北部
1397,チュニジア
1398,イタリア、シチリア
1399,イオニア海
1400,地中海中央部
1401,リビア沿岸
1402,北大西洋
1403,大西洋中央海嶺北部
1404,アゾレス諸島
1405,アゾレス諸島
1406,大西洋中央海嶺中部
1407,アセンション島北方
1408,アセンション島
1409,南大西洋
1410,大西洋中央海嶺南部
1411,トリスタンダクーニャ諸島
1412,ブーヴェ島
1413,アフリカ南西方
1414,大西洋南東部
1415,アデン湾
1416,ソコトラ島
1417,アラビア海
1418,インド、ラクシャドウィープ
1419,ソマリア北東部
1420,北インド洋
1421,カールスバーグ海嶺
1422,モルディブ諸島
1423,ラカディブ海
1424,スリランカ
1425,南インド洋
1426,チャゴス諸島
1427,モーリシャス／レユニオン
1428,南西インド洋海嶺
1429,中央インド洋海嶺
1430,アフリカ南方
1431,南アフリカ、プリンスエドワード諸島
1432,クロゼ諸島
1433,ケルゲレン諸島
1434,ブロークン海嶺
1435,南東インド洋海嶺
1436,ケルゲレン海台南部
1437,オーストラリア南方
1438,カナダ、サスカチュワン州
1439,カナダ、マニトバ州
1440,ハドソン湾
1441,カナダ、オンタリオ州
1442,カナダ、ハドソン海峡
1443,カナダ、ケベック州北部
1444,デービス海峡
1445,カナダ、ラブラドル
1446,ラブラドル海
1447,カナダ、ケベック州南部
1448,カナダ、ガスペ半島
1449,カナダ、ケベック州東部
1450,カナダ、アンチコスチ島
1451,カナダ、ニューブランズウィック州
1452,カナダ、ノバスコシア州
1453,カナダ、プリンスエドワード島
1454,セントローレンス湾
1455,カナダ、ニューファンドランド
1456,米国、モンタナ州
1457,米国、アイダホ州
1458,米国、モンタナ州ヘブゲン湖
1459,米国、ワイオミング州イエローストーン
1460,米国、ワイオミング州
1461,米国、ノースダコタ州
1462,米国、サウスダコタ州
1463,米国、ネブラスカ州
1464,米国、ミネソタ州
1465,米国、アイオワ州
1466,米国、ウィスコンシン州
1467,米国、イリノイ州
1468,米国、ミシガン州
1469,米国、インディアナ州
1470,カナダ、オンタリオ州南部
1471,米国、オハイオ州
1472,米国、ニューヨーク州
1473,米国、ペンシルバニア州
1474,米国、バーモント／ニューハンプシャー州
1475,米国、メーン州
1476,米国、ニューイングランド南部
1477,米国、メーン湾
1478,米国、ユタ州
1479,米国、コロラド州
1480,米国、カンザス州
1481,米国、アイオワ／ミズーリ州境
1482,米国、ミズーリ／カンザス州境
1483,米国、ミズーリ州
1484,米国、ミズーリ／アーカンソー州境
1485,米国、ミズーリ／イリノイ州境
1486,米国、ミズーリ州
1487,米国、ミズーリ州
1488,米国、イリノイ州南部
1489,米国、インディアナ州南部
1490,米国、ケンタッキー州
1491,米国、ウェストバージニア州
1492,米国、バーニジア州
1493,米国、チェサピーク湾
1494,米国、ニュージャージー州
1495,米国、アリゾナ州
1496,米国、ニューメキシコ州
1497,米国、テキサス州北西部／オクラホマ州境
1498,米国、テキサス州西部
1499,米国、オクラホマ州
1500,米国、テキサス州中部
1501,米国、アーカンソー／オクラホマ州境
1502,米国、アーカンソー州
1503,米国、ルイジアナ／テキサス州境
1504,米国、ルイジアナ州
1505,米国、ミシシッピ州
1506,米国、テネシー州
1507,米国、アラバマ州
1508,米国、フロリダ州西部
1509,米国、ジョージア州
1510,米国、フロリダ／ジョージア州境
1511,米国、サウスカロライナ州
1512,米国、ノースカロライナ州
1513,米国東方沖
1514,米国、フロリダ半島
1515,バハマ諸島
1516,アリゾナ州（米国）／ソノラ州（メキシコ）境
1517,ニューメキシコ州（米国）／チワワ州（メキシコ）境
1518,テキサス州（米国）／メキシコ国境
1519,米国、テキサス州南部
1520,米国、テキサス州沿岸
1521,メキシコ、チワワ州
1522,メキシコ北部
1523,メキシコ中部
1524,メキシコ、ハリスコ州
1525,メキシコ、ベラクルス州
1526,メキシコ湾
1527,カンペチェ湾
1528,ブラジル
1529,ガイアナ
1530,スリナム
1531,仏領ギアナ
1532,アイルランド
1533,イギリス
1534,北海
1535,ノルウェー南部
1536,スウェーデン
1537,バルト海
1538,フランス
1539,ビスケー湾
1540,オランダ
1541,ベルギー
1542,デンマーク
1543,ドイツ
1544,スイス
1545,イタリア北部
1546,オーストリア
1547,チェコ及びスロバキア
1548,ポーランド
1549,ハンガリー
1550,アフリカ北西部
1551,アルジェリア南部
1552,リビア
1553,エジプト
1554,紅海
1555,アラビア半島西部
1556,チャド
1557,スーダン
1558,エチオピア
1559,アデン湾
1560,ソマリア北西部
1561,北西アフリカ南方沖
1562,カメルーン
1563,赤道ギニア
1564,中央アフリカ共和国
1565,ガボン
1566,コンゴ共和国
1567,コンゴ民主共和国
1568,ウガンダ
1569,ビクトリア湖
1570,ケニア
1571,ソマリア南部
1572,タンガニーカ湖
1573,タンザニア
1574,マダガスカル北西方
1575,アンゴラ
1576,ザンビア
1577,マラウイ
1578,ナミビア
1579,ボツワナ
1580,ジンバブエ
1581,モザンビーク
1582,モザンビーク海峡
1583,マダガスカル
1584,南アフリカ共和国
1585,レソト
1586,スワジランド
1587,南アフリカ沖
1588,オーストラリア北西方
1589,オーストラリア西方
1590,オーストラリア、ウェスタンオーストラリア
1591,オーストラリア、ノーザンテリトリー
1592,オーストラリア、サウスオーストラリア
1593,オーストラリア、カーペンタリア湾
1594,オーストラリア、クィーンズランド
1595,コーラル海
1596,ニューカレドニア北西方
1597,ニューカレドニア
1598,オーストラリア南西方
1599,オーストラリア南方沖
1600,オーストラリア南岸
1601,オーストラリア、ニューサウスウェールズ
1602,オーストラリア、ビクトリア
1603,オーストラリア南東岸
1604,オーストラリア東岸
1605,オーストラリア東方
1606,オーストラリア、ノーフォーク島
1607,ニュージーランド北西方
1608,オーストラリア、バス海峡
1609,オーストラリア、タスマニア
1610,オーストラリア南東方
1611,北太平洋
1612,ハワイ諸島
1613,ハワイ諸島
1614,ミクロネシア連邦
1615,マーシャル諸島
1616,マーシャル諸島
1617,マーシャル諸島
1618,キリバス、ギルバート諸島
1619,ジョンストン島
1620,キリバス、ライン諸島
1621,キリバス、パルミラ島
1622,キリバス、キリティマティ
1623,ツバル
1624,キリバス、フェニックス諸島
1625,トケラウ諸島
1626,クック諸島北部
1627,クック諸島
1628,ソシエテ諸島
1629,トゥブアイ諸島
1630,マルキーズ諸島
1631,トゥアモトウ諸島
1632,南太平洋
1633,ロモノソフ海嶺
1634,北極海
1635,グリーンランド（カラーリットヌナート）北岸
1636,グリーンランド（カラーリットヌナート）東部
1637,アイスランド
1638,アイスランド
1639,ヤンマイエン島
1640,グリーンランド海
1641,スバールバル北方
1642,ノルウェー海
1643,ノルウェー、スバールバル
1644,フランツヨーゼフランド北方
1645,ロシア、フランツヨーゼフランド
1646,ノルウェー北部
1647,バレンツ海
1648,ロシア、ノバヤゼムリャ
1649,カラ海
1650,ロシア、シベリア北西部沿岸
1651,セーベルナヤゼムリャ北方
1652,ロシア、セーベルナヤゼムリャ
1653,ロシア、シベリア北部沿岸
1654,セーベルナヤゼムリャ東方
1655,ラプテフ海
1656,ロシア、シベリア南東部
1657,ロシア東部／中国北東部国境
1658,中国北東部
1659,北朝鮮
1660,日本海
1661,ロシア、沿海地方
1662,ロシア、サハリン島
1663,オホーツク海
1664,中国南東部
1665,黄海
1666,中国南東部東方沖
1667,ノボシビルスク（ニューシベリアン）諸島北方
1668,ロシア、ノボシビルスク（ニューシベリアン）諸島
1669,東シベリア海
1670,ロシア、シベリア東部北岸
1671,ロシア、シベリア東部
1672,チュクチ海
1673,ベーリング海峡
1674,米国、セントローレンス島
1675,ボーフォート海
1676,米国、アラスカ北部
1677,カナダ、ユーコン準州北部
1678,カナダ、クイーンエリザベス諸島
1679,カナダ、ノースウェスト準州
1680,グリーンランド（カラーリットヌナート）西部
1681,バフィン湾
1682,カナダ、バフィン島
1683,中央太平洋南東部
1684,東太平洋海膨南部
1685,イースター島
1686,西チリ海膨
1687,チリ、ファンフェルナンデス群島
1688,ニュージーランド北島東方
1689,ニュージーランド、チャタム諸島
1690,チャタム諸島南方
1691,太平洋／南極海嶺
1692,太平洋南部
1693,中央太平洋東部
1694,東太平洋海嶺中部
1695,ガラパゴス諸島西方
1696,ガラパゴス諸島
1697,ガラパゴス諸島
1698,ガラパゴス諸島南西方
1699,ガラパゴス諸島南東方
1700,タスマニア南方
1701,マクオーリー島西方
1702,バレニー諸島
1703,インド、アンダマン諸島
1704,インド、ニコバル諸島
1705,インドネシア、スマトラ北部西方沖
1706,インドネシア、スマトラ北部
1707,マレー半島
1708,タイ湾
1709,アフガニスタン
1710,パキスタン
1711,カシミール南西部
1712,インド／パキスタン国境
1713,カザフスタン中部
1714,ウズベキスタン
1715,タジキスタン
1716,キルギス
1717,アフガニスタン／タジキスタン国境
1718,アフガニスタン、ヒンドゥークシ
1719,タジキスタン／シンチアンウイグル自治区（中国）境
1720,カシミール北西部
1721,フィンランド
1722,ノルウェー／ムルマンスク（ロシア）境
1723,フィンランド／カレリア共和国（ロシア）境
1724,バルト諸国／ベラルーシ／ロシア北西部
1725,ロシア、シベリア北西部
1726,ロシア、シベリア北・中部
1727,南極、ビクトリアランド
1728,ロス海
1729,南極大陸
1730,東太平洋海膨北部
1731,ホンジュラス北方
1732,サウスサンドウィッチ諸島東方
1733,タイ
1734,ラオス
1735,カンボジア
1736,ベトナム
1737,トンキン湾
1738,レイキャネス海嶺
1739,アゾレス／セントビンセント岬海嶺
1740,オーエン断裂帯
1741,インド洋三重会合点
1742,インド／南極海嶺西部
1743,西サハラ
1744,モーリタニア
1745,マリ
1746,セネガル／ガンビア
1747,ギニア
1748,シエラレオネ
1749,リベリア
1750,コートジボワール
1751,ブルキナファソ
1752,ガーナ
1753,ベナン／トーゴ
1754,ニジェール
1755,ナイジェリア
1756,イースター島南東方
1757,ガラパゴス三重会合点
